source_id,ra,ra_error,dec,dec_error,astrometric_weight_al,radial_velocity,teff_val,radius_val,lum_val
4062322425324086656,269.6278824900733,7.409833064564901,-29.480358921802654,2.021073931351115,0.041255265,,,,
4062322833456450048,269.5121517732131,0.5163883286362522,-29.49001733217177,0.5429505273341352,0.12365748,,,,
4062322562761330176,269.58572224742414,0.17325979756662452,-29.479845880277047,0.13501661836568532,1.6683248,,,,
4062322597120923008,269.60267659346397,0.11874453790777943,-29.481158743450234,0.09868273170900925,3.3261378,,4021.8826,,
4062322627266807680,269.6153633784434,1.0184986974708259,-29.468585476355063,0.8459231101694384,0.042204943,,4469.0,,
4062322283702037376,269.60053085514596,0.16864545100821055,-29.489070263809783,0.1415001298290864,1.4726306,,,,
4062322799096640128,269.50094726261386,0.14323538434811595,-29.500182884825268,0.1477217328082813,1.445663,,4460.0,,
4062322558579868800,269.5849768198291,0.22921589560509195,-29.481482415429024,0.18985251940277087,0.86470145,,,,
4062322901992270208,269.55374581244513,13.453173249127044,-29.487489409948168,11.081899370250344,0.6718724,,,,
4062322494041696640,269.598873982348,9.77216088978704,-29.485894877927844,8.045850673969657,0.48106372,,,,
4062322081724797312,269.5715873231892,0.18203438685236528,-29.513459019138935,0.15549615343079523,1.306987,,4255.0,,
4062322906358983424,269.5521362862676,0.4882113458065778,-29.48241211424367,0.45574558764695083,0.22607782,,,,
4062322936535704320,269.5305295545937,0.48617387320151045,-29.487343114035642,0.49929707541336565,0.20280525,,,,
4062322386781341568,269.61853620359454,0.13099274407300282,-29.481995224604972,0.10826562682717873,2.698881,,3855.595,,
4062322077537765760,269.58171682036567,0.6934219450809553,-29.50653170396042,0.5596630754765802,0.1064558,,,,
4062322803279995264,269.50241762007545,0.2745018150562737,-29.50043649844219,0.28613372660366393,0.36917517,,,,
4062322661626945536,269.58929234943736,3.3153956992583558,-29.458111092380122,2.7396736666150896,0.13507308,,,,
4062323043798287616,269.5093608511763,0.13166234157771795,-29.481388305734743,0.12950115183518682,1.809078,,4051.515,,
4062323039437060096,269.49921441326876,0.14275729930584424,-29.482878037681463,0.12685016963530263,2.5712667,,3896.0,,
4062322833278641664,269.5135678342965,0.27327522069873555,-29.49123288582966,0.25157336828559235,0.62723345,,,,
4062322524041042560,269.57086511943135,0.19384815724287272,-29.48441111945505,0.16329167578528989,1.1027075,,,,
4062322493988006016,269.59873802603414,1.0947604566492386,-29.485741802682167,0.9535507419040065,0.04756591,,,,
4062322081726191232,269.56348968834595,0.36153131507233355,-29.507605627069275,0.309619315605245,0.43271667,,,,
4062322214982368896,269.6100769303499,0.4639048976711226,-29.501902845482437,0.5528648705931251,0.40340164,,,,
4062322837639741184,269.51398377976204,1.0115239469577126,-29.48974791689353,0.8293308094684876,0.08248371,,,,
4062322970895907584,269.54156728818305,1.245572582701076,-29.479644610981264,1.1070505194845346,0.028493898,,,,
4062322734506330496,269.5239771018462,2.6279162242685397,-29.51885916826885,2.19931868168923,0.20463444,,,,
4062322425322175104,269.6237668109038,19.928718782195993,-29.468544143993977,17.56895808416147,0.26547977,,,,
4062322421141387904,269.6238376758379,0.1523506649636331,-29.47852928976323,0.13054659166470164,1.9501252,,3825.455,,
4062322592939490560,269.6098215512891,0.6173201236657281,-29.47399308859084,0.5254803243894168,0.107142545,,,,
4062323005254630400,269.4959128613092,0.08759638274256552,-29.500066466269118,0.08488116015148034,5.111143,,3685.0,,
4062322283522192768,269.60623590560056,0.15071424275727743,-29.50258355831732,0.12689009573355126,1.9441712,,,,
4062322970895457536,269.5397115879627,2.4779482393638785,-29.480950719063387,1.8652851706348015,0.03449735,,,,
4062322047365202560,269.5535504669862,1.141304425888216,-29.51394846406645,0.9150417708812659,0.17507735,,,,
4062322081724797184,269.57204569788604,0.19370071094360297,-29.51295796505839,0.16045310603997823,1.2188195,,,,
4062322356602390400,269.637648587685,0.25857724596006176,-29.488246667770238,0.21375517376446282,0.7076505,,,,
4062322146262174464,269.5625580774423,0.1761640516346896,-29.49558562027829,0.15122727536726976,1.335709,,,,
4062322665840584064,269.5973211066444,0.12871240222831726,-29.465716885905856,0.10694818635774897,2.6869714,,3709.7297,,
4062322734560207488,269.5133580339227,0.6958427862697826,-29.523938689487498,0.6904280964698291,0.13201632,,,,
4062322528347828224,269.5720785738283,1.8518851804243874,-29.493570352880088,1.8061272763252265,0.018758684,,,,
4062322768920029312,269.52221496248535,0.30768445209138817,-29.507053787374993,0.2762522810540361,0.44115114,,4167.0,,
4062323043798955520,269.50007679052334,0.4882057312099375,-29.482667085464392,0.5198877382296393,0.28183654,,,,
4062322768919909632,269.5299211415604,0.6211465991169393,-29.51336564382143,0.6342593711773078,0.12533142,,,,
4062322180617914496,269.6057677477836,0.6021627219594471,-29.511846389068992,0.5058012213192578,0.2733331,,,,
4062322386781064576,269.6145834394344,2.024665550245159,-29.492330520243026,1.7106532998737831,0.01007381,,,,
4062322425268491136,269.62182199622123,0.2996008472233689,-29.473171823800232,0.25090176711461465,0.47993168,,,,
4062322906358938496,269.55702506463047,0.14382758947662294,-29.482051187152976,0.12728217847407994,2.528605,,3785.5364,,
4062322249342068352,269.5933118390989,13.433013165082341,-29.500358833501224,11.071762323074383,0.78631425,,,,
4062322631482015872,269.6103904898593,2.218317029431359,-29.45784150618688,1.840175963218453,0.08788386,,,,
4062322906358934144,269.5537196032224,0.1770518423744584,-29.48484078084206,0.16247708904853267,1.7251867,,,,
4062322111902453888,269.54961267571,0.3421883251839316,-29.50513332100971,0.29042654706139936,0.324831,,,,
4062322386781131776,269.6106972597255,0.6649731019224095,-29.486056747424016,0.5650305819350506,0.1007054,,,,
4062322627266807424,269.61494573546327,0.144334030296498,-29.453985124286945,0.12045873371562377,2.1408246,,4777.0,,
4062322799096640384,269.50136461678284,0.3107184878054492,-29.50459644113718,0.309472856505696,0.3183878,,,,
4062322081724797056,269.5726549207771,10.006829986880433,-29.515240539199077,8.23818742178768,0.7503462,,,,
4062322459681958016,269.58341883713393,0.29798140066572215,-29.499311546202453,0.25504874376047443,0.4459929,,,,
